pH,TDS_mg_L,Turbidity_NTU,Hardness_mg_L,Nitrates_mg_L,Fluoride_mg_L,Iron_mg_L,Total_Coliform_MPN,Ecoli_MPN,Lead_ppb,Arsenic_ppb,potable_label
5.77,1530,4.8,238,54.09,1.41,0.96,20,13,18.8,6.7,0
8.44,1977,4.9,577,44.06,1.44,0.94,0,0,9.6,9.5,1
8.94,2725,4.6,150,91.34,2.36,0.22,39,8,23.4,13.4,0
4.04,1582,4.7,281,14.84,1.27,0.2,28,9,10.4,18.5,0
4.49,1844,9.2,741,64.05,3.88,2.22,,4,15.7,25.6,0
4.28,1561,4.2,438,59.92,1.85,0,26,14,9.4,34.1,0
1.53,524,11.7,498,25.94,2.06,1.2,32,11,16.1,0.8,0
9.95,1641,4.4,470,52.76,1.74,3.68,39,12,0,19.8,0
4.99,652,9.4,401,56.45,2.16,2.24,25,2,13.4,13.2,0
5.09,1218,5.1,344,60.77,0.11,2.13,25,8,11.9,16.8,0
7.18,2347,0.9,354,34.13,2.83,0.03,32,,8.6,7,0
8.45,1934,4.8,589,44.49,1.41,0.98,0,0,9.5,9.5,1
6.73,2565,8.3,346,28.13,1.86,2.46,24,10,19.4,18.8,0
8.84,853,5.4,413,15.89,3.61,4.27,33,15,21,12.8,0
5.97,1820,5.7,0,18.33,2.46,1.51,35,12,26,7.6,0
7.21,2145,7.1,277,54.04,2.79,3.17,27,8,17.6,19.9,0
5.85,1709,17.2,117,13.48,2.8,1.65,16,7,26.1,5.6,0
5.07,1073,2.5,329,54.97,1.59,0.03,30,8,12.2,16.3,0
4.69,838,7.9,365,66.75,1.4,1.23,31,9,3.5,10.5,0
7.35,399,0.8,367,31.05,0.33,3.29,27,,0,5,0
10.24,1261,10.1,393,76.19,1.31,2.21,23,8,31.5,32.7,0
8.39,1975,4.9,565,43.83,1.4,0.97,0,0,9.4,9.4,1
2.93,1467,8,504,51.06,1.41,3.4,40,13,3.7,12,0
4.97,994,6.5,127,74.06,1.8,1.27,31,9,20.7,14.9,0
6.4,1404,6.2,444,67.74,2.02,2.89,28,17,27.9,16.6,0
6.3,422,6.9,541,34.78,1.7,1.5,24,9,16.1,24.6,0
6.27,1533,13.1,354,50.42,3.23,4.77,30,11,25.5,6.1,0
5.37,0,6.4,421,31.38,0.92,2.76,41,7,21.7,0.6,0
9.35,1218,3.3,238,48.65,3.7,2.05,29,13,16,23,0
7.49,383,0,357,28.35,3.18,0,29,7,18.4,21.2,0
6.97,1517,3.8,519,39,1.39,1.53,33,7,14.2,23.7,0
8.28,1650,3.5,182,37.22,1.66,1.4,27,,17.6,27.4,0
9.4,1994,1.6,0,55.83,2.92,3.2,,9,13.4,30.4,0
8.42,1953,4.8,587,44.59,1.44,0.96,0,0,9.3,9.5,1
5.14,1794,9.3,189,27.68,3.33,1.42,34,8,0,30.3,0
8.41,1963,4.9,593,43.93,1.45,0.98,0,0,9.5,9.5,1
8.62,1124,6.5,822,49.57,0.28,2.7,40,8,7.1,13.6,0
7.58,160,0.7,115,16.74,0.44,0.04,0,0,0.3,4.3,0
10,655,1.6,325,59.49,2.24,0.88,23,10,32.7,11.1,0
8.75,1051,8.5,416,50.27,1,5.26,36,7,21.1,1.1,0
5.95,1139,7.2,404,46.92,3.47,2.51,28,12,10.5,27.2,0
7.89,2507,11,579,44.42,2.62,1.4,26,10,30.7,18.2,0
5.87,1003,9.5,430,48.39,3.84,3.25,33,14,5.8,11.1,0
7.46,1450,3.4,291,47.35,1.27,1.97,26,11,0,24.5,0
11.63,1023,2.6,191,37.41,2.27,3.19,29,12,23.6,25.4,0
7.2,764,8.9,293,36.64,1.48,2.48,32,9,16.7,9.5,0
7.38,181,0.5,155,4.9,0.44,0.11,0,0,1.1,1.7,1
4.37,1424,5.3,580,44.26,2.17,2.64,,9,11.6,6.3,0
9.41,937,4.7,358,42.57,2.31,2.02,25,10,18.1,22.4,0
5.23,812,4.2,874,18.79,1.22,0,,,25.1,32,0
3.63,683,8.3,403,93.06,3.98,1.95,36,11,17.5,9.9,0
0.52,1692,13.1,540,73.99,0.38,2.98,35,16,16.9,14.4,0
9.89,813,7.3,345,36.92,0.71,1.73,28,9,19.9,26.9,0
5.46,1072,6,137,53.39,1.49,4.6,42,11,7.5,39.8,0
5.28,1296,9.1,393,0,2.64,1.01,33,14,22.6,17.3,0
8.4,1951,4.8,587,44.25,1.44,0.94,0,0,9.4,9.4,1
4.2,357,8.2,402,17.09,0.54,2.04,44,5,22.7,5.7,0
9.7,2373,1.6,598,27.27,0.71,1.16,20,11,6.8,16.1,0
9.73,1272,5.4,96,64.86,1.23,5.09,,12,1.8,18.9,0
8.48,1921,4.9,587,44.06,1.41,0.92,0,,9.6,9.6,1
8.39,1946,4.8,567,44.5,1.43,0.98,0,0,9.5,9.6,1
8.38,1976,4.6,582,43.77,1.44,0.93,0,0,9.8,9.5,1
1.92,2794,4.4,544,78.18,3.59,0.45,,14,22.7,20,0
7.27,182,0.6,76,16.2,0.33,0.2,0,0,1.7,2.4,0
4.33,1665,4.1,125,62.8,0.82,0.44,32,11,3.8,10.6,0
8.54,1798,7.7,372,19.29,0.38,3.83,37,15,22.9,10.8,0
5.68,535,6.7,0,64.93,1.1,0,25,11,22.1,17.3,0
8.54,1990,5.4,449,66.77,1.84,1.04,33,12,19.1,10.8,0
4.87,658,4.2,372,54.07,2.1,0.25,31,,44.6,20.2,0
8.44,1956,4.7,600,44.65,1.45,0.95,0,0,9.5,9.4,1
7.87,622,6.4,136,32.4,2.56,4.33,32,9,9.9,2.7,0
9.53,2836,6.9,350,19.58,0.92,1.59,25,,18.5,29.4,0
8.88,1066,17.7,187,35.88,3.61,1.92,23,5,10.8,38.8,0
6.29,2148,1.5,472,57.08,1.79,0,20,3,22.8,28.1,0
6.15,1933,12.1,687,29.22,0.82,2,27,11,12.4,13.8,0
2.7,1318,4.8,106,29.93,2.01,0.83,33,12,14.9,21.6,0
7.46,1893,0,0,21.45,1.92,2.87,26,10,24.6,32.5,0
10.38,1802,9.6,381,75.11,0.28,0,42,16,26.1,11.1,0
8.45,1918,4.9,579,44.61,1.41,0.97,0,0,9.7,9.3,1
7.31,207,0.5,89,8.7,0.44,0,,,3.3,1.6,1
7.24,230,0.8,110,11.71,0.27,0.19,0,0,1.4,2.2,1
6.13,1521,3.3,343,61.88,0.62,1.47,25,11,23.5,5.8,0
7.26,916,5.1,669,34.68,1.73,1.78,32,7,6.6,17.8,0
8.5,1962,4.8,576,44.37,1.46,0.96,,0,9.5,9.6,1
8.04,1407,5.8,641,16.46,0.98,1.7,,12,11.3,12.4,0
6.43,2339,5,386,66.18,1.09,3.62,31,10,18.2,13,0
5.1,894,3.6,427,47.96,2.34,1.29,20,12,18.5,7.5,0
8.38,1965,4.9,575,44.22,1.45,0.97,0,0,9.6,9.7,1
9.41,2032,13.1,561,28.24,2.39,3.58,26,8,9.4,18.9,0
8.25,1875,4.1,45,37.4,2.41,0.27,24,12,4.1,7.5,0
7.25,222,0.6,115,9.78,0.59,0.07,0,0,3.1,2,1
8.42,1962,4.8,585,43.92,1.46,0.96,0,0,9.6,9.5,1
4.04,1406,6.1,162,39.77,1.22,4.21,31,10,19.2,13.6,0
6.41,955,11.2,311,24.86,3.44,0,27,10,24.1,9.6,0
8.39,1977,4.7,592,44.91,1.44,0.94,0,0,9.6,9.7,1
3.72,1763,6.2,544,33.69,2.49,4.03,25,6,6,0,0
9.1,1806,5.4,859,26.54,1.94,2.33,25,8,35.5,21.8,0
5.92,2322,3.8,344,37.54,1.41,3.36,,10,9.8,16.3,0
4.7,977,1.6,164,85.66,2.19,3.12,38,9,18.1,25.3,0
7.17,2078,2.7,638,55.42,2.4,0.16,36,15,3.3,17.8,0
5.09,1432,11.2,466,34.99,1.81,3.07,25,11,19.2,12.8,0
7.29,278,0.4,150,12.91,0.12,0.11,,0,2.3,2.4,1
5.15,1491,11.8,289,66.86,0.86,3.11,28,8,18.9,34.3,0
3.06,2775,7.8,670,42.45,2.86,4.7,38,11,4.7,23.1,0
8.41,1933,4.7,589,43.6,1.43,0.95,0,0,9.7,9.6,1
8.4,1969,4.8,591,43.95,1.43,0.96,0,0,9.4,9.8,1
4.37,1517,0,270,42.24,1.57,0,24,12,37,30.5,0
2.72,2266,5.6,265,96.63,1.66,2.9,,7,9.2,30.1,0
5.33,1270,12.7,402,29.18,3.41,3.11,33,14,28,15.5,0
10.63,1162,5.6,358,49.63,3.14,3.41,30,,25.2,16.3,0
6.28,671,5.4,152,54.16,2.07,3.5,32,14,17.5,18,0
5.45,1357,15,79,68.27,3.35,3.5,25,9,21.7,14.2,0
7.57,595,0,397,10.01,0.45,3.12,39,8,8.1,11.5,0
5.86,1302,7.6,393,60.91,1.66,3.41,21,7,19.3,6.4,0
6.04,317,0.5,395,85.56,1.76,3.99,28,11,9.6,26.2,0
7.23,1903,12.1,531,48.57,2.59,0.53,24,10,12.1,11,0
5.16,1880,7.7,29,75.46,2.17,0.16,34,5,15.6,40.8,0
7.3,203,0.4,73,18.49,0.37,0.12,0,0,2.2,2.7,1
8.6,2446,6.2,326,24.25,3.97,2.69,33,12,0,0,0
8.33,1948,5,571,43.62,1.47,0.92,0,0,9.6,9.5,1
8.39,1916,4.8,577,44.05,1.47,0.92,0,0,9.1,9.7,1
3.79,1788,0,412,34.03,2.04,2.9,,4,3.5,23.8,0
7.54,1810,5.5,394,4.99,2.53,1.7,30,8,11.3,26.5,0
7.38,57,0.4,111,7.71,0.56,0.1,0,0,1.5,3.5,1
6.21,2066,10.7,496,70.61,2.08,3.86,30,15,13.4,26.2,0
5.98,2873,8.5,77,7.75,0,4.45,29,,0.1,18.2,0
8.35,1978,4.7,575,43.48,1.44,0.96,0,0,9,9.5,1
8.38,1944,4.9,589,44.11,1.46,0.97,0,0,9.6,9.6,1
9.27,1793,6.9,243,75.81,1.5,0,33,6,10.7,,0
11.86,1809,12.8,432,46.51,2.28,2.83,24,6,6.8,,0
9.04,921,4.3,341,48.71,1.92,0,23,15,18.8,,0
7.74,197,0.3,65,11.78,0.4,0.17,0,0,1,,1
5.97,733,3,529,45.84,1.14,0,33,,20.9,,0
7.81,206,0.3,66,11.74,0.46,0.03,0,0,1.3,,1
8.55,289,12.7,383,67.1,0,1.44,24,,0,,0
4.39,1324,4.3,153,37.19,1.99,1.1,35,8,20.4,,0
8.05,600,1.6,197,59.77,2.14,1.48,35,8,1.7,,0
8.36,1953,4.8,594,43.97,1.42,0.93,,0,9.6,,1
4,1717,8.1,187,55.42,1.25,2.54,27,11,16,,0
8.35,1977,4.7,583,44.09,1.47,0.96,0,0,9.7,,1
4.8,2572,0.7,435,43.93,1.22,1.2,28,,16.2,,0
7.03,408,6.9,151,27.35,1.83,5.05,24,9,18.7,,0
9.07,1086,2.3,467,48.51,3.75,6.24,30,8,8.3,,0
4.7,1714,2.8,354,42.23,3.02,3.13,21,17,12.6,,0
6,1869,9.2,575,42.5,0.29,3.9,26,8,31.4,,0
7.85,1485,7.4,522,69.77,3.12,0.16,40,,11.8,,0
5.58,655,8.6,227,29.8,3.29,1.45,31,9,31.3,,0
7.97,1780,8.4,591,8.02,3.1,0.78,29,17,15.6,,0
8.45,1960,4.8,569,44.42,1.46,0.95,0,0,9.7,,1
10.49,1157,7.4,208,33.43,3.18,1.26,20,7,0,,0
5.76,1659,2.5,397,51.62,2.62,0.77,30,6,2.4,,0
6.73,2431,4.7,150,42.93,1.65,0.67,32,9,1.8,,0
7.72,1867,5.9,363,39.64,1.8,3.7,34,,19.8,,0
5.19,2106,0,629,48.69,1.92,2.06,31,8,10.7,,0
8.45,1734,4,569,28.18,0,2.31,,13,3.7,,0
7.71,268,0.6,127,13.53,0.24,0.08,0,0,4,,1
7.5,1933,2.2,251,73.07,1.79,3.42,30,11,25.5,,0
7.38,1285,3,268,67.12,1.73,2.02,23,,27.4,,0
8.39,1994,4.6,577,43.73,1.46,0.93,0,,9.4,,1
5.04,1826,7.4,97,32.03,0.75,0,28,11,23.5,,0
8.47,1969,4.8,578,43.55,1.46,0.94,0,0,10,,1
7.78,232,0.5,73,4.06,0.31,0.09,0,0,0.9,,1
7.73,1495,3.1,310,46.39,3.61,3.31,25,6,31.2,,0
8.37,2514,6.5,311,26.34,3.42,2.49,24,10,0,29.7,0
7.4,220,0.5,96,11.97,0.5,0.12,0,0,3.2,1.3,1
9.66,2657,3.9,411,52.86,2.72,2.86,31,,30.6,1.2,0
6.68,441,4.6,509,64.99,1.42,2.81,41,7,25.5,5.9,0
8.06,495,7.5,344,34.49,2.43,6.2,29,11,31.3,7.4,0
2.05,427,0,281,80.98,1.85,0,33,5,17.2,22.4,0
5.13,1450,12.3,273,65.03,0.74,2.57,19,,30.3,11.2,0
6.07,1905,7.6,2,41.08,3.27,2.32,33,7,13.4,0.5,0
8.84,1606,8,183,56.21,3.41,2.25,37,9,18.6,26.1,0
6.47,128,8.7,493,52.23,2.3,2.75,32,8,20.2,8.8,0
9.65,1756,1.4,467,56.91,0.56,1,24,12,37.5,5.6,0
8.93,1614,6.6,408,45.84,3.3,2.59,39,9,12.8,25.9,0
7.55,2093,3.7,779,15.35,2.24,1.73,30,15,8.4,0,0
7.15,2106,3.9,579,23.46,2.71,2.77,25,16,21.6,6.1,0
8.37,1900,4.8,570,42.72,1.44,0.97,,0,9.1,9.6,1
5.06,466,2.9,320,40.82,2.71,0.6,33,13,1.9,15.3,0
9.95,1516,0,423,46.18,3.51,2.65,23,6,16.5,18.3,0
5.34,1665,6.2,260,42.76,1.61,3.14,23,8,13.8,23.9,0
7.13,151,0.2,91,6.16,0.35,0.1,0,0,0,2.4,1
8.44,1934,4.8,562,44.02,1.46,0.94,0,,9.6,9.1,1
6.09,1694,5.9,734,34.9,1.64,2.98,30,4,14,21.3,0
7.96,1472,2.7,480,42.37,2.24,1.46,34,9,32.1,11.1,0
8.29,1945,4.9,573,43.79,1.46,0.92,0,0,9.3,9.6,1
7.03,187,0.1,107,21.29,0.35,0.07,0,0,0,0.6,1
6.21,329,4.7,325,43.61,2.78,1.29,31,10,14.2,11.1,0
7.31,224,0.8,156,7.06,0.4,0.07,,0,2.5,1.6,1
7.97,1293,4.7,53,29.37,3.13,3.27,29,,12.5,0,0
7.53,175,0.7,120,4.24,0.35,0.1,0,0,2.4,2.9,1
8.44,1937,4.6,572,44.49,1.44,0.97,0,0,9.3,9.7,1
7.35,214,0.5,90,7.3,0.23,0.09,0,0,3,1.3,1
3.63,1320,2.2,160,48.63,2.4,2.05,32,10,0,15,0
4.71,1713,5.2,39,37.02,1.84,2.2,28,15,17.5,0.9,0
6.69,663,2,198,25.7,1.37,0,32,7,19.7,7.3,0
7.94,1529,5.8,435,43.81,0.9,1.38,23,11,32.1,38,0
6.26,1351,7.2,449,34.29,3.78,1.97,23,14,8.6,24.9,0
9.16,1062,2.9,459,48.4,4.29,3.25,,10,11.7,12,0
4.17,2608,0,737,92.95,0.25,2.06,30,10,18.5,18.8,0
8.44,1907,4.8,587,44.53,1.43,0.95,0,0,9.5,9.5,1
10.63,1266,0,401,36.16,1.39,2.16,20,,0,0,0
3.72,1201,11.3,356,14.64,0.82,0,31,9,8,15.1,0
8.25,615,7.3,414,49.81,3.13,0,31,6,8.9,0,0
9.19,858,4.8,311,38.58,1.64,2.13,36,5,17.2,7.7,0
2.43,1458,2.8,1043,20.07,1.11,1.49,34,11,18.9,21.4,0
10.39,1386,2.5,391,47.42,2.2,0,35,7,4.4,17.4,0
7.35,218,0.3,94,6.68,0.38,0.09,0,0,2.3,1,1
7.47,254,0.3,132,15.18,0.25,0.1,0,0,2.9,3.6,1
2.48,2557,1.7,185,54.28,2.06,1.86,36,4,0.3,0,0
8.37,1034,0,496,73.19,2.9,2.41,26,13,21.5,16.9,0
8.37,1957,4.8,588,44.43,1.42,0.96,0,0,9.7,9.8,1
8.45,2000,4.9,582,43.27,1.49,0.93,0,0,9.7,9.6,1
10.95,1081,8.3,418,74.97,2.85,1.94,35,10,9.6,14.5,0
7.69,236,0.4,95,11.5,0.45,0.1,0,0,1.4,1.7,1
12.15,1389,3.4,396,75.24,2.17,2.9,19,8,15.2,27.9,0
8.4,1948,4.8,573,43.57,1.46,0.93,0,0,9.3,9.4,1
5.21,1194,0,466,77.03,2.33,2.15,31,7,25.4,20.7,0
7.82,197,0.5,37,13.51,0.32,0.18,0,0,1.5,0,1
8.47,1975,4.6,580,43.33,1.42,0.93,0,0,9.4,9.7,1
5.38,1551,3.1,465,48.9,2.66,2.7,28,4,15.7,15,0
4.3,1314,8.3,234,22.87,4.36,0.86,34,7,18.5,28.5,0
8.05,2208,10.9,251,70.6,1.28,1.49,29,,24.7,0,0
8.32,1962,5,560,43.66,1.42,0.97,0,,9.6,9.5,1
5.33,819,3.2,134,44.42,1.68,2.23,23,10,16.9,29.9,0
8.85,2454,8.2,372,43.94,2.01,0.84,26,13,0,17.1,0
4.97,1181,12.8,569,75.4,0.66,3.89,27,14,24.3,14.7,0
8.42,1939,4.6,574,43.85,1.43,0.99,0,0,9.5,9.4,1
8.38,1939,5,586,44.09,1.5,0.94,0,0,9.7,9.4,1
5.25,1835,6.9,502,53.37,1.8,0.84,27,14,23,12.6,0
7.63,1422,3.4,45,62.43,3.23,3.17,28,8,25.4,17.2,0
7.43,119,0.6,131,9.37,0.51,0.08,0,0,1.2,3.7,1
7.54,258,0.7,95,2.88,0.37,0.06,0,0,1.4,4.2,1
8.95,1834,9.4,345,10.52,3.02,1.11,28,8,13.9,11.3,0
8.26,1929,4.7,568,43.92,1.44,0.94,0,0,9.6,9.8,1
10.74,1425,9.3,233,29.04,1.4,1.75,35,6,10.3,28.2,0
7.51,208,0.3,98,13.92,0.31,0.1,0,0,1.5,1.7,1
10.58,2218,11.2,260,19.31,2.35,0.72,33,10,17.6,1.1,0
4.84,1732,4.1,35,10.35,3.99,2.16,44,10,0.8,13,0
7.51,798,4.4,611,55.05,1.2,1.9,29,12,10.7,14.6,0
7.67,191,0.3,142,11.34,0.53,0.11,0,0,2.8,2.7,1
4.28,2258,10.2,148,30.99,2.89,2.42,34,,27.2,8.4,0
11.74,1249,14.7,587,40.89,1.48,4.75,35,12,22.2,17.1,0
8.31,1915,4.7,599,44.3,1.46,0.94,0,,9.4,9.6,1
11.08,2599,6.5,630,84.82,1.77,0,,12,0,7.4,0
6.77,2429,7.8,252,57.98,1.05,0.26,28,,7.7,6.6,0
7.31,189,0.3,120,8.44,0.36,0.06,0,0,3.2,2.5,1
9.57,1242,6.8,431,37.73,3.32,1.6,31,,13.4,28.2,0
4.87,1561,9.5,466,35.81,2.65,0,32,14,21.5,12.4,0
6.14,2659,0,440,21.46,1.71,0.66,28,9,16,7.9,0
10.42,825,2.7,495,44.07,2.7,2.07,28,6,20.7,7,0
8.32,1925,4.9,582,44.08,1.44,0.95,0,0,9.7,9.3,1
5.16,1331,13.2,348,44.88,2.03,0.24,,7,28.1,8.7,0
8.41,1922,4.7,577,44.09,1.44,0.95,0,0,9.6,9.3,1
8.38,1958,5,594,44.16,1.46,0.96,0,0,9.7,9.3,1
6.58,969,5.2,457,27.3,2.18,2.38,33,5,16.8,7.3,0
8.92,1495,0.7,609,50.92,2.01,1.19,29,7,6.5,12.5,0
9.79,1878,5.3,289,15.24,0.8,3.2,33,9,10.7,1.2,0
8.38,2485,7.6,62,18.62,3.19,2.61,32,9,15.1,1.1,0
8.48,1953,4.9,591,44.36,1.46,0.95,0,0,9.5,9.6,1
7.51,212,0.6,78,12.33,0.43,0.13,0,0,1.5,2.6,1
8.35,1954,4.8,581,42.96,1.44,0.98,0,0,9.5,9.4,1
8.73,1268,3,399,65.37,3.19,0.85,24,6,21.4,18.8,0
5.12,2191,4.3,714,6.55,2.04,1.92,27,9,13.3,5.2,0
5.49,1235,11.5,752,14.36,2.28,1.3,38,9,38.9,8.4,0
6.41,2299,1.5,391,31.71,0.73,2.47,35,,14,4,0
6.46,1875,12.1,259,39.8,2.25,4.37,24,4,15.2,8,0
8.43,1934,4.8,592,43.94,1.44,0.98,0,0,9.5,9.1,1
10.6,776,1.5,462,95.08,3.15,3.58,32,10,8.8,23.8,0
6.89,1257,5,539,64.94,1.55,3.94,36,12,4.6,22.4,0
7.4,266,0.3,94,16.46,0.37,0.13,0,0,2.7,4.7,1
5.95,2396,12.2,298,59.17,2.5,0.82,35,,16.3,15.8,0
8.4,1955,4.7,576,43.63,1.45,0.96,0,0,9.3,9.8,1
8.83,1436,3.5,553,77.86,0.31,1.73,25,14,9.1,4,0
6.95,2296,4.6,484,69.75,2.53,1.59,27,,17.9,7.9,0
6.89,1741,4.5,546,43.13,2.29,0,,6,27.6,1.8,0
7.63,235,0.6,103,16.24,0.4,0.14,,,3.8,1.2,1
8.14,2325,3.2,99,36.77,2.16,1.76,28,9,33.1,3.2,0
7.5,120,0.8,120,12.65,0.48,0.15,0,0,2.6,2.4,0
5.66,2322,7.3,314,40.3,0.66,0.9,29,,23.7,16.9,0
8.99,1144,3.9,256,42.68,1.86,1.41,34,4,24.3,29.3,0
11.03,2171,8.2,146,21.91,2.98,0,24,,18.9,22.9,0
8.13,1609,5.9,134,58.75,2.45,2.95,32,17,18.6,18.1,0
8.43,1355,12.8,519,14.85,0.82,3.05,29,12,2,19.3,0
2.34,86,6.1,284,64.86,2.9,1.36,33,9,29.8,25.7,0
9.93,2058,2.7,0,26.86,2.17,3.4,19,7,15,0,0
4.4,1867,2,367,46.23,2.12,1.42,27,12,7.8,6,0
2.69,1633,3.2,496,33.59,0.81,3.2,30,5,11.3,23.8,0
7.98,2343,2.6,298,52.59,2.44,0.85,30,14,0,17,0
5.72,1924,5.8,281,48.41,0.55,1.13,23,16,13.1,0.2,0
8.36,507,7.8,275,24.53,2.32,2.49,20,15,11.5,19.2,0
8.42,1954,4.9,592,43.52,1.48,0.98,0,0,9.1,9.6,1
7.18,1764,5.3,445,19.3,1.77,3.23,33,7,0,14.6,0
8.36,1943,4.6,569,43.3,1.48,0.96,0,0,9.4,9.6,1
7.22,280,0.5,94,16.58,0.45,0.07,0,0,2.8,1.1,0
5.51,186,7.9,241,38.2,3.19,3.92,40,,18.9,19.5,0
8.41,1957,4.7,572,44.12,1.47,0.92,0,0,9.7,9.5,1
3.89,1264,12.6,293,14.19,3.2,0.92,30,9,5.1,33.1,0
9.88,1407,6.7,357,32.76,1.02,1.94,27,,22.7,6.2,0
7.31,154,0.6,93,10.19,0.46,0.07,0,0,2,1.3,1
8.45,1946,4.8,564,45,1.44,0.97,0,0,9.2,9.8,1
9.11,760,3.2,138,58.2,0.95,4.24,39,9,7.8,6.1,0
8.46,1948,4.7,595,43.96,1.47,0.97,0,0,9.8,9.8,1
8.4,1962,4.7,587,43.39,1.45,0.93,0,0,9.5,9.4,1
4.32,1530,11.1,197,40.38,2.3,0.72,32,7,11.8,26.3,0
7.06,1427,1.8,607,42.95,2.78,1.27,,,31.6,8.1,0
3.7,1636,0.7,868,26.97,1.38,3.53,37,9,5.7,6.7,0
6.94,785,7.7,362,30.75,0.23,0,33,12,6.7,6.1,0
8.4,1983,4.9,578,43.97,1.48,0.97,0,0,9.3,9.4,1
6.46,2204,0,353,47.59,1.99,1.98,22,8,12.8,21.1,0
8.17,1723,2.1,284,85.48,3.51,3.84,35,11,21.1,6.9,0
10.93,388,5.3,226,39.15,1.83,2.92,30,9,11.1,10.2,0
4.9,1183,10.3,338,67.47,1.75,0.46,34,8,32.8,6.1,0
3.33,1858,13.6,400,74.41,0.89,3.38,34,14,27.1,28.9,0
3.7,1028,9.3,382,26.69,0.24,2.7,33,7,5.4,24.1,0
6.84,1548,8.6,444,52.38,0.5,2.59,25,8,2.2,10.3,0
7.71,767,1.6,630,62.24,1.8,3.9,,9,16.1,0,0
8.3,1922,4.9,574,44.09,1.43,0.92,0,0,9.5,9.7,1
8.4,1986,4.8,571,43.83,1.44,0.94,0,0,9.6,9.4,1
9.42,1047,3.8,444,0,0.73,2.11,23,8,14.9,1.4,0
6.75,867,8.1,383,61.71,2.44,3.07,20,9,24.1,17.6,0
8.86,795,10.7,677,68.13,0,1.55,31,10,0,15,0
8.4,1957,4.9,576,43.08,1.47,0.96,0,0,9.7,9.1,1
4.89,3119,9.5,229,20.48,0.44,3.73,26,11,18.6,0,0
7.07,1262,7.3,512,57.9,1.79,1.52,32,8,0,11.7,0
8.38,1950,4.9,581,43.9,1.43,0.91,0,,9.8,9.3,1
5.65,2718,8.4,434,48.75,2.44,6.07,26,16,22.7,8.9,0
8.47,958,8.1,269,45.46,0.37,4.24,41,11,4,31.9,0
3.49,2038,6.8,484,65.32,2.19,4.48,23,12,20.1,29.7,0
7.51,264,0.6,106,11.22,0.51,0.14,0,,0.5,1.7,1
8.16,1882,10.2,121,44.52,0.77,0,29,,21.8,4.8,0
8.39,1932,5,592,44.91,1.45,0.94,0,0,9.5,9.4,1
8.33,2067,3.2,206,45.09,1.99,6.94,40,6,23.3,3.1,0
7.31,183,0.2,80,6.19,0.18,0.06,0,0,2.5,1.7,1
5.6,137,8.8,489,52.78,1.88,1.42,26,13,18.4,4.5,0
9.9,2309,2.5,488,26.48,3.33,2.43,27,12,12,4.4,0
8.39,1985,4.8,582,43.51,1.43,0.98,0,0,9.6,9.3,1
7.22,1298,5.3,358,46.38,2.03,0.07,31,15,13.8,4.4,0
8.45,1982,4.9,581,43.8,1.42,0.95,0,,9.4,9.6,1
8.43,1970,4.7,583,43.98,1.43,0.98,0,,9.3,9.4,1
6.45,1738,10.1,502,58.04,1.83,2.41,29,8,16.9,15.7,0
8.04,740,0.5,630,76.72,1.22,3.18,28,8,5.6,14.3,0
2.47,1185,1.1,663,63.91,1.04,0.44,32,11,0,20.9,0
8.41,1986,4.8,598,44.17,1.47,0.97,0,0,9.4,9.8,1
8.4,1933,4.8,574,43.17,1.45,0.95,0,0,9.9,9.5,1
8.38,1919,4.7,580,43.75,1.49,0.91,0,0,9.5,9.3,1
10.46,1381,11.6,493,50.61,1.55,3.55,29,5,16.3,13,0
4.85,1781,7.9,497,57.78,2.07,0,17,12,18.2,14.5,0
5.7,1641,0.4,435,37.7,1.73,0,31,9,17.1,15.4,0
8.5,1954,5,581,44.54,1.48,0.95,0,,9.3,8.9,1
8.36,1937,4.9,580,43.33,1.45,0.95,0,,9.6,9.5,1
5.33,1909,0,40,31.01,2.13,2.01,36,8,15.2,19.6,0
8.41,1983,4.8,594,44.12,1.47,0.97,0,0,9.6,9.7,1
4.1,1238,9.3,297,30.05,1.54,1.16,26,12,18.3,24.6,0
7.04,2199,6,330,59.42,3.54,3.01,28,10,27.9,12.5,0
7.01,1355,6.4,438,48.25,1.28,4.54,28,13,5.2,0,0
6.23,659,10,243,41.7,1.57,0.32,,6,17.2,6.1,0
7.59,2156,5.1,403,55.23,2.63,3.74,26,16,11.3,13.7,0
3.77,2510,8.5,128,23.33,2.51,2.67,31,,29.6,4.5,0
8.32,1131,12.6,262,54.27,0.11,0.91,16,10,0,14.5,0
4.26,1764,4.1,332,64.58,1.27,4.11,29,7,20,4.3,0
7.67,276,0.5,117,15.83,0.25,0.15,0,0,0,2.6,1
10.44,1825,6.6,509,59.02,0.76,1.16,,16,0,5,0
3.91,677,9.3,82,79.22,3.44,1.36,21,5,5.5,22.6,0
7.46,217,0.6,48,13.11,0.41,0.05,0,0,2.9,2.8,1
8.39,1921,4.8,571,43.32,1.47,0.94,0,,9.5,9.7,1
7.47,222,8.3,575,25.51,3.31,2.2,30,10,5.6,9.3,0
8.33,1924,4.7,577,43.03,1.43,0.98,0,0,9.5,9.5,1
2.98,2584,5.5,33,56.91,1.69,3,24,10,2.4,22.7,0
7.74,1036,9.3,348,72.25,1.46,2.14,29,12,14.4,0,0
8.55,1510,15.4,71,56.46,0.83,2.68,33,10,20,6.1,0
